timestamps,TP9,AF7,AF8,TP10,Right AUX,Estimulo
191437.325,-56.152,32.715,38.086,-65.918,-40.039,0
191437.329,-62.500,37.598,31.250,-59.570,12.207,0
191437.332,-53.711,40.527,26.367,-41.016,89.355,0
191437.336,-47.363,41.016,26.367,-43.945,72.266,0
191437.340,-57.617,38.086,24.902,-68.359,23.438,0
191437.344,-60.547,36.621,25.879,-66.406,-5.859,0
191437.348,-55.664,34.180,31.250,-41.504,33.691,0
191437.352,-47.852,27.832,27.344,-27.832,106.934,0
191437.356,-44.922,25.879,26.367,-44.922,73.730,0
191437.360,-45.898,28.809,35.156,-57.617,1.953,0
191437.364,-50.293,29.785,36.133,-48.828,-3.906,0
191437.368,-50.781,27.344,29.785,-40.039,49.316,0
191437.372,-44.922,31.250,25.879,-44.434,56.641,0
191437.375,-41.992,37.598,29.297,-50.781,27.832,0
191437.379,-32.227,32.227,29.785,-40.527,22.461,0
191437.383,-23.438,27.344,30.273,-17.090,46.875,0
191437.387,-21.973,31.250,33.691,-11.719,44.434,0
191437.391,-18.066,35.645,29.785,-29.297,-2.930,0
191437.395,-16.602,33.691,20.508,-38.574,1.465,0
191437.399,-6.836,27.344,13.672,-18.066,50.293,0
191437.403,-4.883,23.438,17.578,-3.906,64.453,0
191437.407,-10.742,31.250,20.996,-19.531,-0.488,0
191437.411,-10.742,39.062,21.973,-32.715,-43.945,0
191437.414,-11.719,37.109,29.785,-22.461,0.488,0
191437.418,-3.418,34.180,32.715,-3.906,65.430,0
191437.422,9.766,36.621,29.785,-10.742,29.785,0
191437.426,3.418,31.250,26.367,-9.277,20.508,0
191437.430,-0.488,25.391,23.438,7.812,100.586,0
191437.434,13.184,29.297,20.508,23.926,109.375,0
191437.438,14.648,30.273,20.996,15.137,44.434,0
191437.442,6.348,33.203,22.461,-4.395,-7.812,0
191437.446,5.859,36.621,19.531,4.395,15.137,0
191437.450,16.113,31.738,20.020,32.715,90.820,0
191437.454,21.973,29.297,25.391,32.227,108.398,0
191437.457,16.113,32.715,27.832,4.395,25.879,0
191437.461,16.602,35.156,31.250,2.441,23.438,0
191437.465,31.250,33.691,33.691,26.367,100.098,0
191437.469,32.227,29.785,29.785,35.156,92.773,0
191437.473,22.949,31.738,27.832,18.066,52.734,0
191437.477,24.902,36.621,26.367,11.230,43.945,0
191437.481,23.926,36.621,28.320,29.297,73.730,0
191437.485,19.531,30.273,35.645,38.574,102.051,0
191437.489,18.066,32.715,30.762,17.090,60.547,0
191437.493,18.066,36.621,24.902,6.348,52.734,0
191437.497,19.531,33.691,24.902,22.461,36.621,0
191437.500,22.461,31.250,23.926,27.832,52.246,0
191437.504,25.879,30.762,26.855,14.160,80.566,0
191437.508,22.949,34.180,29.297,8.789,47.363,0
191437.512,16.602,34.668,31.250,14.160,13.184,0
191437.516,17.090,29.297,31.738,31.250,44.434,0
191437.520,16.113,31.250,34.668,25.391,84.473,0
191437.524,6.836,31.738,33.691,3.906,35.156,0
191437.528,-0.977,30.762,31.738,-1.465,10.254,0
191437.532,3.418,30.762,29.785,7.812,62.988,0
191437.536,8.301,26.367,24.414,28.809,62.012,0
191437.539,-1.953,26.855,28.809,14.648,-2.441,0
191437.543,-15.625,24.414,29.297,-23.438,-36.621,0
191437.547,-13.672,26.855,29.297,-18.555,9.766,0
191437.551,5.859,26.855,33.691,9.277,92.773,0
191437.555,10.742,28.809,25.879,2.930,24.414,0
191437.559,1.465,37.598,24.414,-7.812,-47.363,0
191437.563,1.953,36.621,35.156,8.789,-24.902,0
191437.567,10.254,31.250,36.621,27.832,32.227,0
191437.571,15.625,35.645,30.273,15.137,52.734,0
191437.575,15.625,41.016,30.762,-7.812,16.113,0
191437.579,8.789,36.133,32.227,-5.371,6.348,0
191437.582,17.090,31.738,26.367,26.367,58.105,0
191437.586,34.668,30.273,18.555,50.781,53.711,0
191437.590,42.969,34.180,20.020,29.785,-47.852,0
191437.594,33.691,35.156,26.367,12.207,-67.871,0
191437.598,28.320,30.273,26.855,32.715,25.391,0
191437.602,42.969,29.297,29.297,46.387,83.008,0
191437.606,52.246,32.227,32.715,41.504,78.125,0
191437.610,47.363,32.227,31.738,43.457,65.430,0
191437.614,47.363,30.762,32.227,42.969,62.988,0
191437.618,62.012,25.391,27.832,61.035,107.910,0
191437.622,62.012,22.461,19.043,60.547,80.566,0
191437.625,52.246,27.344,32.227,38.574,43.457,0
191437.629,49.805,33.203,40.039,47.363,62.988,0
191437.633,55.176,32.227,32.227,63.477,69.824,0
191437.637,59.570,28.320,26.367,59.570,44.434,0
191437.641,55.664,28.809,23.926,39.551,33.203,0
191437.645,46.875,33.203,30.273,37.109,18.555,0
191437.649,50.781,34.180,29.785,56.641,23.438,0
191437.653,62.500,36.133,25.391,63.477,71.289,0
191437.657,65.918,38.086,24.902,45.410,32.715,0
191437.661,61.523,34.180,33.203,40.527,-1.953,0
191437.664,53.711,26.855,45.898,62.500,32.227,1
191437.668,56.152,26.367,44.434,79.590,73.730,0
191437.672,62.012,30.273,38.574,67.871,50.781,0
191437.676,59.570,32.227,35.645,58.594,11.719,0
191437.680,54.199,27.344,32.227,75.195,34.668,0
191437.684,61.035,23.438,24.414,83.496,57.617,0
191437.688,64.453,26.855,27.832,66.895,34.668,0
191437.692,55.664,30.273,32.227,49.316,-25.879,0
191437.696,42.480,26.367,31.250,39.062,-72.754,0
191437.700,49.805,25.879,35.645,55.176,5.859,0
191437.704,53.711,32.715,37.109,57.617,32.227,0
191437.707,46.387,36.133,39.551,44.434,-40.039,0
191437.711,46.387,35.645,41.504,56.152,-27.344,0
191437.715,48.828,32.715,39.062,67.871,34.180,0
191437.719,54.688,30.273,33.203,66.406,75.195,0
191437.723,53.223,33.691,27.344,50.293,57.129,0
191437.727,49.316,31.738,30.762,42.480,8.301,0
191437.731,46.387,24.902,30.273,56.152,-3.418,0
191437.735,50.293,27.344,31.250,68.359,70.312,0
191437.739,58.594,28.809,31.738,55.664,22.949,0
191437.743,58.105,28.320,32.715,44.434,-34.668,0
191437.747,51.270,30.762,40.039,49.805,27.344,0
191437.750,59.570,31.250,35.156,60.059,88.867,0
191437.754,60.059,35.156,30.762,57.129,84.473,0
191437.758,46.387,36.133,33.203,47.852,27.832,0
191437.762,38.574,32.227,30.762,44.922,10.742,0
191437.766,42.480,30.273,27.344,59.082,65.918,0
191437.770,43.457,30.762,29.785,61.035,85.938,0
191437.774,41.504,28.320,35.645,43.945,27.832,0
191437.778,47.363,29.297,37.598,44.434,-24.902,0
191437.782,49.805,29.785,30.762,59.082,-14.648,0
191437.786,45.898,29.297,22.461,55.664,20.508,0
191437.789,43.457,30.762,24.902,37.109,16.113,0
191437.793,43.457,27.832,31.250,37.598,14.648,0
191437.797,35.156,26.855,34.668,44.434,31.738,0
191437.801,33.691,21.973,32.715,55.176,31.738,0
191437.805,33.203,19.043,29.785,47.852,11.719,0
191437.809,30.762,24.414,28.809,31.738,-11.719,0
191437.813,35.645,30.273,26.367,39.062,-35.156,0
191437.817,47.852,33.203,31.738,65.918,28.809,0
191437.821,52.246,32.715,29.785,56.152,81.055,0
191437.825,49.805,38.574,26.855,34.668,22.949,0
191437.829,58.105,37.109,34.180,38.574,-32.227,0
191437.832,52.734,31.250,39.062,53.711,-2.441,0
191437.836,39.062,30.762,36.621,58.594,32.715,0
191437.840,39.062,29.297,26.367,37.598,11.230,0
191437.844,33.203,30.762,26.855,28.320,-13.184,0
191437.848,31.738,30.273,32.227,47.363,31.738,0
191437.852,39.062,28.809,28.809,53.711,121.094,0
191437.856,33.203,29.297,25.391,27.832,101.074,0
191437.860,31.738,28.320,22.949,21.484,38.086,0
191437.864,41.504,21.484,22.461,39.551,19.531,0
191437.868,52.246,21.973,28.320,51.758,78.125,0
191437.872,50.293,29.785,38.086,36.133,61.035,0
191437.875,37.598,32.227,39.062,15.137,0.977,0
191437.879,26.855,32.227,36.621,27.344,-6.836,0
191437.883,23.926,30.273,36.133,53.711,39.062,0
191437.887,23.438,27.832,33.691,40.039,61.523,0
191437.891,15.625,24.902,31.738,14.160,26.367,0
191437.895,14.648,21.484,26.367,24.414,20.508,0
191437.899,25.391,18.066,23.438,48.340,65.918,0
191437.903,38.086,18.066,27.344,61.523,97.656,0
191437.907,42.480,15.625,28.809,39.551,45.898,0
191437.911,37.109,16.113,29.785,22.949,-1.953,0
191437.914,35.156,28.320,33.691,47.363,50.293,0
191437.918,37.109,33.691,37.598,48.828,54.199,0
191437.922,28.320,31.250,38.086,23.438,2.930,0
191437.926,23.438,32.715,36.621,21.973,25.879,0
191437.930,25.391,28.320,31.250,30.762,57.617,0
191437.934,30.273,25.391,30.273,41.016,87.402,0
191437.938,28.320,27.832,28.809,30.762,52.734,0
191437.942,24.902,26.855,21.973,15.137,-9.766,0
191437.946,25.879,26.855,25.391,21.973,-6.836,0
191437.950,25.391,22.949,36.621,39.551,51.758,0
191437.954,26.855,15.625,44.434,42.480,74.707,0
191437.957,30.762,24.414,38.086,35.156,5.859,0
191437.961,21.973,30.762,32.227,21.484,-39.062,0
191437.965,24.902,25.391,31.738,26.367,0.977,0
191437.969,33.203,24.902,31.738,36.133,60.059,0
191437.973,27.832,32.227,36.621,26.855,42.969,0
191437.977,25.879,32.715,32.227,23.438,3.418,0
191437.981,26.367,26.855,34.668,37.109,18.066,0
191437.985,22.949,22.949,39.062,51.270,44.434,0
191437.989,22.461,22.949,29.785,39.062,3.906,0
191437.993,21.484,22.949,26.855,27.832,-51.758,0
191437.997,17.090,26.855,35.645,29.785,-29.785,0
191438.000,30.762,29.785,41.016,42.969,23.438,0
191438.004,32.715,26.855,37.109,31.738,31.250,0
191438.008,21.484,29.297,28.809,16.113,11.230,0
191438.012,21.973,29.785,24.902,21.484,-18.066,0
191438.016,25.879,29.297,25.879,47.363,31.738,0
191438.020,27.344,28.320,30.762,49.316,83.008,0
191438.024,22.461,26.367,33.203,13.672,-38.086,0
191438.028,15.625,29.785,32.227,6.348,-103.516,0
191438.032,18.555,31.738,31.250,24.902,1.465,0
191438.036,26.855,31.250,27.832,29.785,23.926,0
191438.039,25.879,30.273,30.762,11.230,-29.785,0
191438.043,25.391,32.227,34.668,2.930,-64.453,0
191438.047,32.715,27.832,27.344,21.484,-16.602,0
191438.051,34.180,22.461,21.484,39.062,68.848,0
191438.055,23.438,27.344,26.367,26.855,68.359,0
191438.059,17.578,37.109,35.156,16.602,27.344,0
191438.063,21.484,37.598,34.180,34.180,46.387,0
191438.067,26.855,27.832,29.785,47.363,77.148,0
191438.071,31.250,29.785,29.297,27.832,16.113,0
191438.075,38.574,38.086,29.297,25.391,-26.367,0
191438.079,36.133,39.062,29.785,42.969,21.484,0
191438.082,18.555,30.273,20.996,37.109,64.941,0
191438.086,10.254,30.273,15.625,13.184,72.266,0
191438.090,15.625,35.156,22.949,4.395,35.645,0
191438.094,15.137,31.250,27.344,7.324,11.719,0
191438.098,18.555,26.367,33.203,25.879,25.391,0
191438.102,29.297,26.367,34.180,41.992,41.016,0
191438.106,30.273,36.621,29.297,27.832,23.438,0
191438.110,24.902,41.016,32.715,22.949,-2.930,0
191438.114,26.367,33.691,30.273,28.320,1.465,0
191438.118,27.344,27.344,25.391,34.180,31.250,0
191438.122,23.926,31.250,23.926,37.109,51.270,0
191438.125,25.391,37.598,24.414,29.785,9.277,0
191438.129,20.996,36.133,31.738,26.855,-44.434,0
191438.133,26.367,29.297,35.645,40.527,13.184,0
191438.137,33.691,27.832,30.273,42.969,62.500,0
191438.141,26.855,34.180,25.879,32.227,41.016,0
191438.145,25.391,36.133,33.203,34.180,41.992,0
191438.149,33.691,34.180,36.133,39.062,84.473,0
191438.153,38.086,34.180,36.621,44.434,98.633,0
191438.157,31.738,35.645,37.109,29.297,46.875,0
191438.161,19.043,33.203,24.902,16.602,20.996,0
191438.164,23.438,34.668,17.578,32.715,65.430,0
191438.168,32.227,35.645,29.297,41.504,93.750,0
191438.172,24.414,34.180,35.156,24.902,54.688,0
191438.176,20.996,36.133,34.180,17.090,38.086,0
191438.180,23.438,35.156,37.109,29.785,84.961,0
191438.184,29.785,32.227,33.691,44.922,102.539,0
191438.188,33.691,33.203,28.809,36.133,68.359,0
191438.192,26.855,34.180,30.273,15.625,32.227,0
191438.196,20.996,35.645,32.715,20.996,2.930,0
191438.200,24.902,33.691,31.250,46.875,31.250,0
191438.204,21.973,24.902,25.391,35.156,4.395,0
191438.207,17.090,24.414,27.832,8.301,-58.594,0
191438.211,14.648,28.809,35.645,15.137,-29.297,0
191438.215,19.043,29.297,37.109,34.668,17.578,0
191438.219,21.484,27.832,39.551,32.715,36.133,0
191438.223,20.508,25.879,34.668,17.578,-2.930,0
191438.227,20.020,21.973,26.367,14.648,-37.598,0
191438.231,27.344,20.508,30.762,33.203,7.324,0
191438.235,41.016,23.438,36.133,41.992,29.297,0
191438.239,29.785,26.367,35.645,13.184,-25.879,0
191438.243,17.578,27.832,33.691,9.277,-52.734,0
191438.247,23.438,31.250,29.785,28.320,-41.016,0
191438.250,34.180,33.203,21.973,45.898,25.391,0
191438.254,42.969,35.156,24.902,38.574,75.195,0
191438.258,41.992,32.227,36.621,23.926,15.137,0
191438.262,35.156,26.367,44.922,30.273,-11.230,0
191438.266,24.902,21.484,41.992,32.227,29.297,0
191438.270,21.484,25.391,35.645,23.926,63.477,0
191438.274,21.973,31.738,34.668,16.113,4.395,0
191438.278,22.461,34.180,31.738,20.508,-43.457,0
191438.282,28.809,36.621,33.203,38.086,48.340,0
191438.286,30.762,37.109,33.691,38.574,83.008,0
191438.289,28.809,39.551,33.203,20.996,-23.926,0
191438.293,28.320,37.598,28.320,15.625,-67.871,0
191438.297,22.461,34.668,21.484,27.344,42.969,0
191438.301,24.902,33.691,21.484,41.504,98.145,0
191438.305,28.809,34.180,19.043,29.785,52.246,0
191438.309,25.391,36.133,22.461,12.207,39.551,0
191438.313,25.391,35.645,30.762,28.809,83.496,0
191438.317,34.668,31.250,26.367,56.152,121.094,2
191438.321,44.434,27.832,27.832,41.992,74.707,0
191438.325,43.945,31.250,35.645,20.508,22.461,0
191438.329,31.250,33.691,41.016,30.273,17.090,0
191438.332,29.297,32.715,34.180,49.316,49.805,0
191438.336,29.297,32.715,21.973,31.738,65.918,0
191438.340,25.879,33.203,24.414,0.000,18.066,0
191438.344,27.344,31.738,36.133,3.418,16.602,0
191438.348,24.414,31.250,29.785,27.832,41.016,0
191438.352,23.926,25.879,20.996,34.180,44.434,0
191438.356,27.832,24.902,29.785,21.973,19.043,0
191438.360,23.438,29.785,29.297,21.484,3.418,0
191438.364,25.391,30.273,24.414,26.855,63.965,0
191438.368,32.715,31.250,29.785,35.645,83.008,0
191438.372,24.414,29.297,32.227,26.367,41.016,0
191438.375,16.602,28.809,33.203,9.766,19.043,0
191438.379,16.602,29.785,40.039,20.508,-7.812,0
191438.383,22.949,30.273,35.645,39.551,28.809,0
191438.387,22.949,34.180,31.250,28.809,48.828,0
191438.391,20.996,34.180,34.180,21.484,30.273,0
191438.395,18.555,33.203,28.809,23.926,32.227,0
191438.399,23.926,34.668,24.414,26.855,41.016,0
191438.403,30.273,36.621,30.762,33.203,84.961,0
191438.407,30.273,36.621,33.691,22.949,102.051,0
191438.411,33.691,35.645,29.297,25.391,62.012,0
191438.414,26.855,30.273,21.973,40.527,75.684,0
191438.418,21.973,24.414,29.785,40.039,125.488,0
191438.422,23.926,30.762,42.969,28.320,81.543,0
191438.426,22.949,34.180,45.410,23.438,16.113,0
191438.430,19.531,27.832,44.434,30.273,22.949,0
191438.434,26.367,26.367,42.969,46.387,88.867,0
191438.438,33.203,32.715,33.203,35.156,77.148,0
191438.442,28.320,34.668,20.508,13.184,10.742,0
191438.446,26.367,29.785,25.879,20.996,6.836,0
191438.450,30.273,30.762,31.738,43.945,101.562,0
191438.454,25.879,36.621,32.227,40.527,104.980,0
191438.457,28.320,32.715,35.156,18.066,2.441,0
191438.461,22.949,28.320,37.109,16.113,-32.715,0
191438.465,11.719,20.508,39.062,30.762,8.301,0
191438.469,17.578,22.461,41.992,36.133,41.992,0
191438.473,19.531,34.668,41.504,25.391,28.320,0
191438.477,15.137,33.691,31.738,20.508,2.441,0
191438.481,11.719,27.344,26.367,28.320,28.809,0
191438.485,18.066,23.438,30.762,35.645,68.848,0
191438.489,25.879,23.438,30.762,20.020,25.391,0
191438.493,21.484,30.273,29.297,14.160,-15.625,0
191438.497,15.625,37.109,32.227,28.320,10.254,0
191438.500,32.715,36.621,35.645,44.922,41.016,0
191438.504,37.109,33.203,40.039,35.156,41.504,0
191438.508,27.344,34.180,40.039,20.996,29.785,0
191438.512,22.461,33.203,38.574,23.438,-5.371,0
191438.516,25.391,29.785,38.086,35.156,44.434,0
191438.520,31.250,29.785,34.180,34.668,94.727,0
191438.524,26.367,28.320,31.250,14.648,46.387,0
191438.528,25.879,28.320,26.855,20.020,4.395,0
191438.532,21.973,26.855,21.973,47.363,40.527,0
191438.536,17.578,29.297,26.855,43.945,35.156,0
191438.539,16.113,36.621,36.621,20.020,20.508,0
191438.543,12.207,33.691,37.598,19.043,19.043,0
191438.547,10.742,31.250,32.227,35.156,15.137,0
191438.551,9.277,29.785,28.809,41.504,56.641,0
191438.555,6.836,28.809,30.273,16.113,38.574,0
191438.559,10.742,33.691,31.738,6.348,-13.184,0
191438.563,18.066,30.273,30.762,22.949,-2.441,0
191438.567,18.066,20.508,31.250,36.621,79.102,0
191438.571,12.695,23.926,34.668,30.762,56.641,0
191438.575,14.160,32.227,33.691,18.066,2.441,0
191438.579,17.578,32.715,36.621,23.438,-19.531,0
191438.582,15.625,27.832,42.969,41.992,-3.906,0
191438.586,14.648,31.250,32.715,35.156,46.387,0
191438.590,14.648,35.645,26.855,14.160,-18.555,0
191438.594,11.230,31.738,34.668,4.395,-105.957,0
191438.598,10.742,28.809,41.504,22.949,-13.672,0
191438.602,18.066,27.344,41.016,42.480,58.594,0
191438.606,22.461,33.203,40.039,24.414,-51.758,0
191438.610,16.602,32.227,33.203,17.578,-128.418,0
191438.614,14.648,24.414,32.227,40.527,-83.008,0
191438.618,20.996,24.414,33.691,44.922,-10.254,0
191438.622,25.879,25.879,28.320,13.672,-20.508,0
191438.625,22.461,28.809,27.832,-4.883,-70.312,0
191438.629,12.695,28.320,25.879,6.348,-46.875,0
191438.633,15.625,25.879,25.879,22.949,40.039,0
191438.637,17.578,24.902,30.273,13.184,73.730,0
191438.641,20.508,30.762,37.109,2.441,19.043,0
191438.645,19.043,31.250,38.574,9.766,-12.695,0
191438.649,16.602,20.020,34.668,22.949,54.688,0
191438.653,20.020,18.066,27.832,24.414,74.707,0
191438.657,23.438,28.320,28.809,16.602,14.648,0
191438.661,21.973,38.086,31.738,13.672,-12.695,0
191438.664,19.531,37.109,34.668,16.602,10.254,0
191438.668,22.461,37.109,31.738,11.719,14.648,0
191438.672,13.184,40.527,20.020,-8.301,-5.859,0
191438.676,7.812,41.504,17.090,-3.906,2.930,0
191438.680,14.160,39.062,23.926,17.090,21.484,0
191438.684,17.090,34.180,24.414,26.855,69.336,0
191438.688,17.090,35.645,28.809,15.137,71.289,0
191438.692,20.996,34.668,37.598,1.465,29.785,0
191438.696,19.531,29.297,29.785,6.836,25.391,0
191438.700,28.320,28.809,23.926,26.855,70.312,0
191438.704,37.598,36.133,29.785,28.809,49.805,0
191438.707,23.926,41.504,32.715,20.508,3.906,0
191438.711,13.672,37.109,30.273,19.043,8.301,0
191438.715,22.949,30.762,20.996,23.438,13.672,0
191438.719,29.785,30.273,17.578,22.461,18.066,0
191438.723,25.391,29.297,25.391,8.301,-2.930,0
191438.727,24.414,31.250,20.020,7.812,-9.277,0
191438.731,24.902,27.344,18.066,27.832,37.109,0
191438.735,22.461,22.461,31.738,35.645,100.586,0
191438.739,21.484,30.762,37.109,19.531,52.734,0
191438.743,25.391,33.691,36.133,15.137,-9.766,0
191438.747,29.785,28.320,38.574,29.297,35.645,0
191438.750,33.203,25.879,43.457,51.758,63.965,0
191438.754,28.320,25.879,40.527,41.504,14.160,0
191438.758,19.043,21.973,33.203,12.207,-40.527,0
191438.762,21.484,22.949,36.621,19.043,-33.691,0
191438.766,30.273,28.320,37.598,42.480,37.109,0
191438.770,29.297,23.438,27.832,37.109,54.688,0
191438.774,27.832,21.973,29.785,23.438,-29.297,0
191438.778,26.855,23.926,30.273,27.344,-31.250,0
191438.782,25.391,26.367,26.855,44.922,67.871,0
191438.786,31.738,26.855,28.320,43.945,65.918,0
191438.789,30.273,28.809,32.227,17.090,3.418,0
191438.793,16.113,28.809,31.738,11.230,11.230,0
191438.797,17.578,25.391,26.367,28.809,56.641,0
191438.801,24.414,25.879,29.785,38.086,88.379,0
191438.805,20.508,29.785,32.715,15.137,50.781,0
191438.809,15.625,32.227,33.691,3.418,18.555,0
191438.813,17.090,32.715,24.414,13.184,37.598,0
191438.817,23.438,29.297,13.672,24.902,49.316,0
191438.821,20.508,26.855,21.973,12.207,12.695,0
191438.825,14.160,31.738,24.902,-2.441,-5.371,0
191438.829,13.184,30.762,26.367,12.207,13.184,0
191438.832,14.648,28.320,28.809,31.250,71.289,0
191438.836,16.113,26.855,25.391,31.738,80.078,0
191438.840,18.555,25.391,27.832,21.484,-20.996,0
191438.844,12.695,29.785,30.273,12.207,-61.523,0
191438.848,10.742,30.273,34.668,20.020,4.395,0
191438.852,19.531,29.297,38.574,27.832,48.828,0
191438.856,18.555,32.715,33.203,17.090,14.648,0
191438.860,7.324,32.227,28.809,15.137,-15.625,0
191438.864,10.254,27.344,33.203,27.832,-5.371,0
191438.868,20.508,27.344,33.203,42.480,36.133,0
191438.872,22.949,26.855,28.809,35.156,45.410,0
191438.875,19.531,20.508,25.391,14.160,2.930,0
191438.879,18.066,23.926,29.297,17.090,0.977,0
191438.883,23.438,29.785,32.715,34.668,69.824,0
191438.887,24.902,35.156,24.414,31.250,76.172,0
191438.891,24.902,36.621,24.414,15.625,23.926,0
191438.895,19.043,29.785,34.668,13.672,10.254,1
191438.899,18.066,22.461,35.645,33.691,22.461,0
191438.903,19.531,21.973,32.227,38.574,35.645,0
191438.907,16.113,27.832,30.273,17.090,-13.184,0
191438.911,15.625,27.344,31.738,11.719,-21.973,0
191438.914,20.508,25.879,33.691,33.203,54.688,0
191438.918,31.738,26.855,25.879,44.922,109.863,0
191438.922,26.855,26.855,23.926,30.273,88.379,0
191438.926,20.996,27.832,33.203,22.949,42.969,0
191438.930,25.391,28.320,35.645,30.762,63.477,0
191438.934,23.438,29.297,30.762,42.480,62.012,0
191438.938,20.020,33.203,20.508,27.832,-0.977,0
191438.942,18.066,32.227,23.926,5.859,-17.090,0
191438.946,14.160,28.320,32.227,13.184,-4.883,0
191438.950,18.555,28.809,30.762,30.762,33.203,0
191438.954,24.414,32.715,34.668,23.926,62.012,0
191438.957,22.461,36.621,28.320,8.789,-7.324,0
191438.961,18.555,32.227,20.020,18.555,-8.789,0
191438.965,24.414,24.902,26.367,36.133,51.758,0
191438.969,28.809,27.832,29.297,33.203,61.035,0
191438.973,33.691,27.344,26.367,15.625,40.527,0
191438.977,26.855,23.926,27.344,15.137,30.762,0
191438.981,18.555,25.879,33.691,31.738,67.383,0
191438.985,28.809,31.738,35.645,42.480,107.422,0
191438.989,27.344,33.691,33.203,25.391,77.637,0
191438.993,19.531,31.250,30.273,14.160,26.367,0
191438.997,19.531,30.273,29.785,26.367,19.531,0
191439.000,30.273,29.785,28.809,33.691,42.480,0
191439.004,27.832,30.273,20.508,17.090,35.645,0
191439.008,17.090,31.738,19.043,7.324,-8.789,0
191439.012,20.508,25.391,28.320,15.137,-4.395,0
191439.016,26.367,24.414,33.691,29.297,41.504,0
191439.020,22.461,31.738,38.086,28.320,30.273,0
191439.024,20.508,35.645,43.945,20.020,-12.695,0
191439.028,21.484,36.621,43.457,22.461,-15.625,0
191439.032,23.438,35.645,40.039,34.668,11.719,0
191439.036,28.809,31.738,32.715,37.598,51.758,0
191439.039,25.879,28.320,18.555,11.719,33.203,0
191439.043,19.531,28.320,16.602,-3.418,4.395,0
191439.047,14.648,26.367,27.344,12.207,38.086,0
191439.051,20.020,26.855,31.738,31.738,81.055,0
191439.055,22.461,29.297,30.273,21.973,40.527,0
191439.059,19.531,30.273,32.715,8.789,7.324,0
191439.063,18.066,25.391,31.250,19.531,38.086,0
191439.067,17.090,20.020,29.785,38.574,86.914,0
191439.071,17.090,24.902,31.250,32.227,58.594,0
191439.075,15.625,30.273,27.832,22.461,3.906,0
191439.079,14.648,29.785,24.414,25.391,-3.906,0
191439.082,20.508,23.926,27.832,30.762,43.945,0
191439.086,20.508,22.461,33.203,23.926,50.781,0
191439.090,23.438,30.273,36.621,10.254,-15.625,0
191439.094,24.902,33.691,31.250,14.160,-12.207,0
191439.098,18.066,28.809,34.668,32.227,32.227,0
191439.102,21.973,23.438,38.086,42.480,24.902,0
191439.106,23.926,25.391,30.273,26.367,-23.926,0
191439.110,21.484,30.273,28.320,24.902,-0.977,0
191439.114,19.043,31.738,33.691,36.133,77.148,0
191439.118,24.902,30.273,38.086,41.992,122.559,0
191439.122,28.809,32.227,33.691,25.391,59.082,0
191439.125,26.367,33.203,27.832,10.254,-17.578,0
191439.129,26.367,27.344,26.367,23.438,-2.441,0
191439.133,33.691,24.414,28.320,34.668,40.039,0
191439.137,32.227,30.762,31.738,28.809,18.066,0
191439.141,23.926,35.645,32.227,19.531,15.137,0
191439.145,20.020,32.227,35.156,19.043,41.016,0
191439.149,21.484,28.320,37.598,29.785,28.809,0
191439.153,26.855,29.297,29.297,33.203,28.809,0
191439.157,27.344,30.273,28.809,16.602,-4.395,0
191439.161,23.926,29.785,35.156,11.230,0.488,0
191439.164,21.484,27.832,35.645,27.832,47.852,0
191439.168,25.391,25.879,33.203,34.180,58.105,0
191439.172,30.762,28.809,34.668,17.578,44.434,0
191439.176,21.484,27.344,33.691,15.625,50.293,0
191439.180,12.695,23.438,26.367,33.691,60.547,0
191439.184,20.508,25.391,28.320,47.852,82.031,0
191439.188,26.367,32.227,35.156,32.715,61.035,0
191439.192,22.461,30.273,31.250,15.625,-9.277,0
191439.196,19.043,25.391,29.297,20.508,1.953,0
191439.200,24.902,30.273,28.809,39.551,83.496,0
191439.204,24.902,34.180,21.484,32.227,85.938,0
191439.207,18.555,34.180,24.414,7.812,-14.160,0
191439.211,14.648,34.668,29.297,11.230,-56.152,0
191439.215,17.578,31.250,27.344,31.250,57.129,0
191439.219,21.973,26.367,32.227,36.133,109.375,0
191439.223,27.344,29.785,38.086,24.414,36.133,0
191439.227,26.855,30.273,32.715,15.625,9.766,0
191439.231,19.531,23.926,24.414,23.926,40.527,0
191439.235,29.785,28.320,25.879,41.016,84.961,0
191439.239,34.180,32.227,22.461,23.438,20.996,0
191439.243,17.090,31.250,20.508,0.000,-19.531,0
191439.247,13.184,29.785,30.273,15.137,31.738,0
191439.250,24.902,28.320,36.133,32.227,58.105,0
191439.254,28.320,33.203,35.156,23.926,49.805,0
191439.258,22.461,36.133,30.273,12.207,-1.953,0
191439.262,18.066,33.691,35.645,21.973,-27.832,0
191439.266,27.344,33.203,40.527,43.457,31.738,0
191439.270,34.180,32.715,33.203,39.062,39.551,0
191439.274,32.227,30.762,24.414,17.578,2.930,0
191439.278,23.926,30.273,25.391,16.602,3.418,0
191439.282,20.508,24.902,32.715,38.086,39.551,0
191439.286,22.949,20.020,36.133,41.992,54.688,0
191439.289,21.484,32.227,33.691,18.066,-2.441,0
191439.293,21.973,39.551,30.273,4.395,-4.883,0
191439.297,24.902,39.062,30.762,19.531,51.270,0
191439.301,30.273,39.062,29.785,34.180,74.707,0
191439.305,32.227,37.109,30.273,24.414,62.012,0
191439.309,28.320,36.621,32.227,20.020,-2.441,0
191439.313,23.926,33.691,28.809,34.668,-32.715,0
