timestamps,TP9,AF7,AF8,TP10,Right AUX,Estimulo
217164.004,43.945,32.715,20.996,41.504,13.672,0
217164.008,48.828,37.598,24.414,46.875,12.207,0
217164.012,41.504,37.598,36.133,54.688,16.602,0
217164.016,40.039,39.062,54.199,53.711,12.695,0
217164.020,37.109,30.273,54.199,41.992,39.551,0
217164.024,28.320,27.832,37.598,37.598,35.645,0
217164.027,23.438,26.367,24.902,32.227,39.551,0
217164.031,25.879,20.996,23.438,18.555,30.762,0
217164.035,29.785,23.926,24.414,23.438,35.645,0
217164.039,36.133,33.203,27.344,35.645,38.086,0
217164.043,36.621,39.062,30.762,30.762,5.859,0
217164.047,23.926,34.180,31.738,17.090,20.020,0
217164.051,15.625,27.344,20.020,15.625,26.367,0
217164.055,19.043,30.273,19.043,23.926,57.617,0
217164.059,25.879,33.691,25.879,27.832,42.969,0
217164.063,38.086,34.180,26.855,44.922,4.883,0
217164.067,44.434,30.273,28.809,48.340,23.926,0
217164.070,38.086,24.902,32.715,32.715,-7.812,0
217164.074,31.738,20.996,37.598,27.344,3.418,0
217164.078,30.273,25.391,31.250,26.367,21.484,0
217164.082,37.109,35.645,33.691,30.762,37.109,0
217164.086,41.504,34.668,33.691,32.227,73.242,0
217164.090,41.504,32.227,21.973,36.133,74.219,0
217164.094,49.805,41.016,19.531,38.086,27.832,0
217164.098,52.734,42.969,21.484,41.504,0.977,0
217164.102,37.598,26.367,29.785,39.551,49.316,0
217164.106,25.391,12.207,34.668,28.320,56.641,0
217164.110,26.367,8.789,35.645,20.508,12.695,0
217164.113,29.785,11.230,34.668,20.508,29.785,0
217164.117,30.762,20.020,26.855,24.902,40.039,0
217164.121,29.297,23.438,22.949,29.785,17.578,0
217164.125,24.414,25.879,24.902,26.855,24.414,0
217164.129,23.438,32.715,27.832,23.438,72.754,0
217164.133,27.344,32.715,26.855,24.414,90.332,0
217164.137,36.133,33.203,30.273,30.762,28.320,0
217164.141,45.410,34.180,37.109,42.969,5.371,0
217164.145,46.875,38.574,29.297,41.992,30.762,0
217164.149,47.852,40.039,24.414,39.062,26.855,0
217164.152,39.062,31.738,22.461,32.715,17.578,0
217164.156,30.273,27.344,11.719,16.113,2.930,0
217164.160,31.738,23.438,15.137,20.508,14.160,0
217164.164,38.574,20.508,33.691,33.203,35.156,0
217164.168,33.691,23.926,41.016,29.297,29.297,0
217164.172,29.785,27.344,39.062,22.949,40.039,0
217164.176,35.156,28.809,40.039,32.227,40.039,0
217164.180,39.551,34.180,36.621,48.340,32.715,0
217164.184,41.992,37.109,25.879,41.504,47.363,0
217164.188,46.387,40.039,27.344,41.504,40.039,0
217164.192,41.016,33.203,25.879,49.316,63.965,0
217164.195,36.133,25.391,23.926,39.551,34.180,0
217164.199,39.551,21.484,29.785,33.691,-0.488,0
217164.203,38.574,17.090,40.039,31.250,50.293,0
217164.207,31.250,26.367,45.898,30.762,57.129,0
217164.211,25.391,26.855,38.574,25.879,35.645,0
217164.215,27.832,17.090,37.109,26.855,31.738,0
217164.219,34.668,26.855,38.574,36.133,18.066,0
217164.223,36.133,38.086,33.691,37.109,22.949,0
217164.227,34.668,35.156,28.320,36.621,18.555,0
217164.231,39.062,39.062,23.438,40.039,0.000,0
217164.235,46.875,36.621,29.297,41.016,16.602,0
217164.238,53.223,32.227,29.785,42.969,56.152,0
217164.242,45.410,30.273,28.320,35.645,48.828,0
217164.246,33.203,28.809,35.645,21.973,-2.441,0
217164.250,33.691,29.785,41.016,29.297,6.348,0
217164.254,36.133,31.250,43.945,32.227,10.742,0
217164.258,25.879,30.273,34.180,17.578,35.156,0
217164.262,17.090,26.855,17.578,20.508,58.105,0
217164.266,22.461,28.320,17.578,26.855,34.180,0
217164.270,22.461,26.367,20.996,22.461,21.973,0
217164.274,27.344,29.785,25.391,34.668,13.184,0
217164.277,38.086,35.156,36.621,42.969,43.945,0
217164.281,42.969,36.621,46.875,34.668,35.156,0
217164.285,41.016,43.457,42.969,40.039,-9.277,0
217164.289,39.551,44.922,31.250,40.039,8.789,0
217164.293,32.715,28.809,30.762,26.367,59.570,0
217164.297,32.227,24.902,32.715,29.297,65.918,0
217164.301,32.715,30.762,26.367,30.762,54.688,0
217164.305,19.531,24.414,20.020,18.066,40.527,0
217164.309,18.555,27.832,33.691,20.508,28.809,0
217164.313,26.367,35.645,40.039,25.879,29.297,0
217164.317,32.715,38.574,35.156,35.645,27.832,0
217164.320,35.645,34.668,38.574,41.504,4.395,0
217164.324,37.598,26.855,41.992,37.109,5.371,0
217164.328,38.574,33.203,33.691,43.457,35.156,0
217164.332,40.527,47.363,23.926,47.852,-9.277,0
217164.336,30.273,41.504,17.578,30.762,-0.977,0
217164.340,25.879,33.203,26.367,26.855,35.156,0
217164.344,31.738,34.668,30.273,33.203,25.391,0
217164.348,20.996,19.531,25.391,20.508,13.184,0
217164.352,22.461,18.555,44.922,21.484,-4.883,0
217164.356,28.809,24.414,46.875,32.715,19.043,0
217164.360,23.438,12.695,37.109,34.668,43.457,0
217164.363,20.996,16.602,39.062,39.062,55.664,0
217164.367,27.832,30.762,39.551,37.598,49.316,0
217164.371,37.598,35.645,39.062,37.109,38.086,0
217164.375,36.621,30.762,39.062,40.039,-6.836,0
217164.379,34.180,31.250,37.598,35.645,-41.504,0
217164.383,31.738,31.738,27.832,31.250,-3.418,0
217164.387,29.297,31.250,14.160,35.645,49.316,0
217164.391,34.180,33.691,22.461,41.016,60.547,0
217164.395,25.391,26.367,39.062,31.738,37.109,0
217164.399,19.531,22.461,39.062,25.391,23.438,0
217164.402,20.996,21.484,28.320,32.715,57.617,0
217164.406,16.113,19.531,23.926,23.926,88.867,0
217164.410,15.137,21.484,25.879,16.602,80.566,0
217164.414,23.926,29.785,28.320,25.391,72.754,0
217164.418,32.227,29.785,36.621,28.320,56.152,0
217164.422,33.203,20.020,33.691,22.949,22.461,0
217164.426,33.203,27.832,22.949,28.320,12.695,0
217164.430,28.809,31.250,23.926,32.715,59.082,0
217164.434,35.156,32.227,39.551,34.180,80.078,0
217164.438,38.086,26.855,37.109,31.250,88.379,0
217164.442,29.785,13.672,15.137,24.902,72.266,0
217164.445,28.809,13.184,10.254,31.250,63.965,0
217164.449,40.527,21.484,22.461,49.316,73.242,0
217164.453,51.758,41.504,25.391,56.641,41.992,0
217164.457,43.945,38.574,21.484,50.293,26.855,0
217164.461,31.250,20.996,25.879,37.598,34.668,0
217164.465,30.273,25.879,33.203,31.738,47.852,0
217164.469,32.227,20.508,36.621,33.203,36.133,0
217164.473,27.832,12.207,38.086,23.926,56.641,0
217164.477,18.555,13.672,34.180,12.207,32.715,0
217164.481,23.438,18.066,31.250,16.113,-7.324,0
217164.485,30.273,25.879,29.785,33.691,33.691,0
217164.488,30.762,29.785,22.461,41.504,5.371,0
217164.492,37.109,37.109,16.602,50.293,10.742,0
217164.496,38.574,30.762,28.320,55.176,28.809,0
217164.500,29.297,15.137,43.457,40.527,13.672,0
217164.504,18.066,6.836,41.992,28.320,18.066,0
217164.508,17.090,10.254,30.273,25.391,35.645,0
217164.512,26.855,24.902,28.320,29.785,13.184,2
217164.516,34.668,36.621,37.109,35.645,6.348,0
217164.520,36.621,35.645,39.062,33.691,49.805,0
217164.524,35.645,27.832,25.879,31.738,55.664,0
217164.527,38.574,19.531,16.113,22.949,16.602,0
217164.531,38.574,16.113,25.391,18.555,17.578,0
217164.535,35.645,25.391,29.297,35.156,32.715,0
217164.539,34.668,34.180,23.926,38.574,-1.465,0
217164.543,32.227,32.227,28.320,31.738,-3.906,0
217164.547,36.621,19.043,36.133,38.086,0.977,0
217164.551,48.340,22.461,35.645,46.875,-31.738,0
217164.555,47.852,37.598,37.598,47.852,-41.016,0
217164.559,34.180,32.715,36.133,36.621,-31.738,0
217164.563,28.809,24.902,29.785,28.809,-49.316,0
217164.567,31.738,22.949,27.832,32.715,-51.270,0
217164.570,29.297,18.066,22.461,24.414,-27.344,0
217164.574,27.832,18.555,24.414,16.602,-37.109,0
217164.578,26.855,19.043,28.320,23.926,-22.949,0
217164.582,29.785,15.625,21.484,31.738,-3.418,0
217164.586,37.598,20.508,20.508,40.527,-18.555,0
217164.590,44.922,25.879,24.902,55.664,9.766,0
217164.594,50.781,34.180,38.086,56.152,12.207,0
217164.598,40.039,33.691,49.316,34.180,-20.508,0
217164.602,19.531,20.996,39.062,18.066,1.953,0
217164.606,11.719,20.020,23.438,11.719,-16.602,0
217164.610,20.996,28.809,20.996,23.438,-5.371,0
217164.613,25.391,24.414,24.414,33.691,23.926,0
217164.617,23.926,18.066,20.020,23.926,-10.254,0
217164.621,25.391,19.531,25.391,25.391,10.742,0
217164.625,24.902,17.090,31.250,32.715,50.293,0
217164.629,23.926,20.508,24.902,26.855,74.707,0
217164.633,22.949,22.949,19.531,23.926,101.562,0
217164.637,24.902,16.602,22.461,29.297,86.914,0
217164.641,32.715,19.531,24.902,35.156,96.191,0
217164.645,44.434,44.922,21.484,45.410,86.914,0
217164.649,48.340,51.270,13.672,50.781,49.805,0
217164.652,34.668,28.809,7.324,34.668,50.293,0
217164.656,24.902,21.973,20.020,20.508,60.059,0
217164.660,25.391,18.555,34.180,21.973,63.965,0
217164.664,39.062,14.648,40.527,30.762,20.996,0
217164.668,52.246,23.438,40.527,37.598,40.527,0
217164.672,37.598,24.902,32.227,35.645,60.059,0
217164.676,22.949,19.531,30.762,25.879,5.859,0
217164.680,33.203,26.855,34.180,28.320,12.207,0
217164.684,42.969,29.297,29.785,39.062,62.500,0
217164.688,34.668,11.230,20.996,37.109,66.406,0
217164.692,30.273,10.254,16.113,35.645,26.855,0
217164.695,42.480,29.297,17.090,40.039,51.758,0
217164.699,51.270,44.434,25.391,48.340,65.918,0
217164.703,49.805,43.945,38.086,45.898,13.672,0
217164.707,33.203,24.414,38.086,23.438,-33.203,0
217164.711,24.902,14.160,37.598,15.137,-46.387,0
217164.715,41.016,20.508,47.852,37.109,8.789,0
217164.719,48.340,27.832,44.922,43.457,63.965,0
217164.723,40.527,27.344,36.621,29.297,45.410,0
217164.727,40.527,28.809,33.203,30.762,44.434,0
217164.731,34.180,19.531,20.020,25.879,79.590,0
217164.735,37.598,12.695,14.648,21.973,75.684,0
217164.738,47.852,22.949,26.855,33.691,41.992,0
217164.742,41.992,35.645,37.598,49.316,58.594,0
217164.746,36.133,26.367,32.715,42.480,67.871,0
217164.750,37.109,20.996,30.762,27.832,41.016,0
217164.754,28.320,30.762,33.691,19.043,41.016,0
217164.758,21.973,29.297,33.691,17.090,46.875,0
217164.762,31.738,30.762,33.203,24.414,53.223,0
217164.766,34.668,30.273,33.691,27.832,76.660,0
217164.770,35.156,31.250,32.227,26.367,88.379,0
217164.774,36.621,34.180,24.414,32.715,98.145,0
217164.777,42.480,34.668,21.973,43.945,80.566,0
217164.781,47.363,28.809,20.020,35.156,76.660,0
217164.785,53.711,36.133,32.227,36.621,71.777,0
217164.789,51.758,37.598,43.457,41.992,69.824,0
217164.793,41.992,25.879,34.668,36.133,83.008,0
217164.797,37.598,28.809,11.719,35.645,48.828,0
217164.801,30.273,30.762,2.930,31.738,35.645,0
217164.805,30.273,21.973,23.438,31.250,35.645,0
217164.809,29.785,20.996,32.715,31.250,4.883,0
217164.813,20.508,19.043,24.902,24.902,5.859,0
217164.817,24.902,5.859,20.020,28.320,39.551,0
217164.820,35.156,16.113,30.273,36.621,64.941,0
217164.824,34.180,31.738,46.387,34.668,86.914,0
217164.828,31.738,21.484,40.039,28.809,76.660,0
217164.832,40.039,24.902,31.738,39.551,85.938,0
217164.836,40.527,26.367,35.645,40.039,93.262,0
217164.840,39.062,20.996,26.855,39.551,62.500,0
217164.844,35.645,20.020,9.277,38.086,34.668,0
217164.848,29.785,29.297,17.578,27.832,44.922,0
217164.852,29.785,38.086,23.438,32.715,53.223,0
217164.856,23.438,22.461,15.137,26.367,77.637,0
217164.860,26.367,13.672,26.367,34.180,65.918,0
217164.863,26.855,9.277,34.668,34.668,51.270,0
217164.867,27.344,16.113,48.340,20.508,42.480,0
217164.871,26.367,21.973,50.781,18.066,27.832,0
217164.875,23.438,20.020,35.156,20.020,49.316,0
217164.879,34.668,27.344,36.133,33.203,67.871,0
217164.883,32.227,22.949,28.809,28.320,54.199,0
217164.887,29.785,22.949,16.602,21.484,22.461,0
217164.891,32.227,22.461,16.113,31.738,42.480,0
217164.895,29.785,23.438,20.996,29.297,49.316,0
217164.899,32.227,23.926,27.832,32.227,21.484,0
217164.902,24.902,21.973,27.344,28.809,-4.883,0
217164.906,21.484,18.555,33.691,20.996,35.156,0
217164.910,28.320,13.672,40.039,34.180,77.148,0
217164.914,26.855,13.672,30.762,38.086,60.059,0
217164.918,33.203,21.484,30.762,40.039,48.828,0
217164.922,42.969,36.621,33.691,44.434,54.199,0
217164.926,27.832,31.250,16.113,37.598,18.066,0
217164.930,23.438,24.902,17.090,39.551,2.930,0
217164.934,33.203,29.785,34.668,35.156,9.766,0
217164.938,41.504,33.203,43.457,30.762,18.555,0
217164.942,37.598,30.273,34.180,29.785,21.973,0
217164.945,25.879,28.320,9.277,23.926,9.766,0
217164.949,29.297,35.156,19.043,17.090,-16.113,0
217164.953,41.016,41.504,54.199,27.344,-12.207,0
217164.957,42.969,34.668,53.223,39.551,18.066,0
217164.961,41.504,19.043,39.551,44.922,25.879,0
217164.965,40.527,8.301,39.551,41.992,29.785,0
217164.969,35.156,6.836,41.016,27.344,15.137,0
217164.973,30.762,19.043,39.551,33.203,18.066,0
217164.977,30.273,30.762,39.062,48.340,47.852,0
217164.981,32.715,34.180,27.344,39.551,53.223,0
217164.985,31.738,40.527,20.508,36.621,12.207,0
217164.988,29.785,40.039,22.949,45.410,-13.672,0
217164.992,31.250,32.227,24.902,31.250,-17.578,0
217164.996,28.320,31.250,31.250,20.508,20.508,0
217165.000,28.320,36.133,48.828,31.250,40.527,0
217165.004,28.320,28.809,50.781,31.250,20.996,0
217165.008,22.461,18.066,34.668,16.602,26.367,0
217165.012,27.344,30.273,31.738,25.879,27.344,0
217165.016,33.691,42.480,25.879,42.969,18.555,0
217165.020,33.203,36.621,19.043,40.039,21.973,0
217165.024,31.738,30.273,16.113,40.039,-5.371,0
217165.027,36.133,33.691,24.414,42.480,-30.273,0
217165.031,29.785,31.250,31.250,23.926,-11.230,0
217165.035,20.508,23.926,28.809,8.789,-0.977,0
217165.039,20.996,24.902,31.250,7.324,-20.508,0
217165.043,34.668,35.156,32.715,28.320,0.977,0
217165.047,46.387,37.598,28.809,42.480,41.016,0
217165.051,40.527,28.809,27.832,33.691,41.992,0
217165.055,23.438,19.531,22.461,27.344,31.738,0
217165.059,12.695,15.137,21.484,22.949,38.086,0
217165.063,17.578,24.414,26.367,25.879,41.016,0
217165.067,35.156,34.668,40.527,43.945,20.996,0
217165.070,36.133,32.227,42.969,47.852,47.852,0
217165.074,20.996,33.691,33.691,40.527,61.523,0
217165.078,21.973,35.645,40.039,39.062,72.266,0
217165.082,20.508,25.391,51.270,25.391,61.523,0
217165.086,19.043,19.043,51.758,20.020,-8.301,0
217165.090,32.227,30.273,48.828,30.762,-7.812,0
217165.094,36.621,38.086,45.410,40.039,1.953,0
217165.098,38.086,38.086,37.598,43.945,13.184,0
217165.102,36.621,36.621,27.832,39.551,29.297,0
217165.106,32.227,29.297,30.762,38.574,22.461,0
217165.110,32.715,29.297,33.691,40.039,-30.273,0
217165.113,33.691,30.273,29.297,47.363,-54.688,0
217165.117,40.527,25.879,43.457,62.500,-10.254,0
217165.121,40.039,28.809,54.199,50.781,0.000,0
217165.125,30.273,34.668,51.758,26.855,5.371,0
217165.129,26.367,39.551,43.945,23.438,21.973,0
217165.133,29.297,34.180,37.598,32.715,16.113,0
217165.137,33.691,28.320,39.551,40.039,27.832,0
217165.141,30.273,29.785,37.598,34.668,18.066,0
217165.145,31.738,28.320,27.344,31.250,7.812,0
217165.149,38.086,24.902,36.621,37.109,33.203,0
217165.152,40.039,39.551,38.086,39.062,44.922,0
217165.156,41.504,50.293,17.090,41.016,16.113,0
217165.160,41.016,42.480,21.484,46.387,4.883,0
217165.164,34.180,37.598,46.875,43.945,35.645,0
217165.168,26.367,28.320,46.875,29.297,34.668,0
217165.172,25.391,28.320,26.855,22.949,15.137,0
217165.176,33.203,36.133,31.738,32.227,23.438,0
217165.180,40.039,38.574,45.410,42.480,51.270,0
217165.184,35.645,32.715,43.945,41.016,38.574,0
217165.188,27.344,24.902,36.621,32.715,21.973,1
217165.192,21.973,24.414,27.344,27.344,43.945,0
217165.195,27.832,33.203,31.250,31.738,69.336,0
217165.199,43.457,42.969,45.410,47.852,74.707,0
217165.203,51.270,38.574,45.410,56.641,22.461,0
217165.207,42.969,28.809,29.297,44.922,40.527,0
217165.211,35.156,24.902,28.320,36.621,89.844,0
217165.215,33.203,23.438,41.504,34.180,61.523,0
217165.219,35.156,24.414,50.781,32.715,42.969,0
217165.223,38.574,31.738,50.293,39.062,57.129,0
217165.227,45.410,40.039,42.969,54.688,85.938,0
217165.231,34.668,29.785,25.879,52.246,69.336,0
217165.235,20.508,23.926,30.273,35.156,88.379,0
217165.238,32.715,33.691,35.156,36.133,110.352,0
217165.242,42.480,39.551,41.992,41.016,56.152,0
217165.246,36.621,41.016,56.152,37.598,34.180,0
217165.250,28.320,32.227,43.457,35.156,22.461,0
217165.254,26.367,15.625,24.902,34.668,9.766,0
217165.258,25.391,2.930,24.414,38.574,12.207,0
217165.262,26.367,14.648,38.574,31.738,-13.184,0
217165.266,23.438,29.297,39.062,23.438,-45.898,0
217165.270,21.973,32.227,25.879,25.391,-70.801,0
217165.274,38.086,39.551,29.297,41.504,-54.688,0
217165.277,43.457,43.457,36.621,43.457,-41.992,0
217165.281,33.691,38.086,38.086,35.156,-46.387,0
217165.285,26.855,28.809,35.156,40.039,8.789,0
217165.289,19.043,17.090,26.367,34.668,53.223,0
217165.293,14.160,18.555,22.461,25.391,34.180,0
217165.297,18.555,28.809,25.879,24.414,13.672,0
217165.301,31.250,33.203,37.598,38.086,38.574,0
217165.305,36.621,35.645,36.621,38.086,33.203,0
217165.309,24.414,20.508,22.461,26.367,0.488,0
217165.313,33.203,13.672,28.320,33.691,24.902,0
217165.317,46.875,28.320,41.992,41.016,39.551,0
217165.320,38.086,30.762,41.016,38.086,15.625,0
217165.324,36.133,34.668,30.273,40.527,30.762,0
217165.328,42.480,38.086,28.320,53.711,62.988,0
217165.332,40.527,35.156,35.645,54.199,65.430,0
217165.336,37.109,37.109,42.480,46.387,74.219,0
217165.340,35.645,29.785,28.320,41.504,55.176,0
217165.344,42.480,25.879,17.090,47.363,45.898,0
217165.348,53.223,31.738,36.133,55.176,33.691,0
217165.352,48.340,24.414,40.527,45.410,28.809,0
217165.356,44.434,17.578,30.762,41.992,43.457,0
217165.360,48.828,20.508,37.598,44.434,46.387,0
217165.363,33.203,15.137,49.805,31.250,29.785,0
217165.367,18.555,16.602,49.805,15.137,-22.949,0
217165.371,22.949,22.461,41.016,20.996,8.789,0
217165.375,28.320,21.973,43.457,30.273,67.383,0
217165.379,41.504,30.762,33.691,39.551,58.105,0
217165.383,52.246,37.598,13.184,50.293,41.504,0
217165.387,42.969,30.762,19.043,47.363,54.688,0
217165.391,33.203,18.555,37.109,35.156,58.105,0
217165.395,28.809,19.531,39.551,32.227,78.125,0
217165.399,31.250,26.367,38.086,30.762,70.801,0
217165.402,33.691,29.297,32.227,30.273,32.715,0
217165.406,32.227,19.531,39.551,34.180,42.480,0
217165.410,32.227,10.742,42.969,34.668,44.434,0
217165.414,39.551,30.273,34.180,31.250,28.809,0
217165.418,36.133,40.039,33.203,24.414,52.246,0
217165.422,32.227,28.809,26.367,23.438,41.016,0
217165.426,40.527,30.762,24.414,32.227,37.109,0
217165.430,47.363,36.133,37.109,50.293,49.316,0
217165.434,45.410,24.414,35.156,50.781,53.711,0
217165.438,36.133,18.555,21.484,31.738,69.336,0
217165.442,23.926,19.531,28.320,20.996,66.406,0
217165.445,25.879,25.391,28.809,26.855,32.715,0
217165.449,37.598,37.109,26.367,36.621,31.250,0
217165.453,36.621,33.691,32.227,34.180,43.945,0
217165.457,30.762,24.902,27.832,27.832,-0.977,0
217165.461,30.762,18.066,25.391,26.367,-44.434,0
217165.465,39.062,16.602,39.551,35.645,13.184,0
217165.469,47.363,36.133,37.109,41.992,55.176,0
217165.473,41.992,41.016,30.273,38.086,22.461,0
217165.477,39.062,32.227,33.203,38.574,41.992,0
217165.481,39.062,28.809,29.785,43.457,79.590,0
217165.485,34.180,22.949,33.691,37.109,33.691,0
217165.488,32.227,18.066,31.738,29.297,25.879,0
217165.492,32.715,23.438,17.090,34.180,59.570,0
217165.496,24.414,18.555,13.672,29.785,40.039,0
217165.500,18.555,3.418,33.203,25.391,17.090,0
217165.504,20.508,2.930,42.480,22.949,6.836,0
217165.508,25.879,20.020,40.527,29.297,17.578,0
217165.512,29.785,32.227,35.156,44.434,55.176,0
217165.516,28.320,31.250,29.297,36.621,25.879,0
217165.520,25.879,26.855,23.926,29.297,-7.812,0
217165.524,21.973,23.926,24.414,29.297,8.789,0
217165.527,23.926,26.367,36.621,32.227,-2.441,0
217165.531,32.715,29.297,38.086,37.598,-11.719,0
217165.535,36.133,23.926,36.133,44.922,0.977,0
217165.539,28.320,12.207,33.691,37.109,-1.465,0
217165.543,29.297,16.602,24.902,32.227,20.996,0
217165.547,28.320,18.555,23.438,27.344,-28.809,0
217165.551,22.949,18.555,26.367,17.090,-70.801,0
217165.555,23.438,25.879,24.414,25.391,-4.395,0
217165.559,39.062,24.414,30.762,42.969,20.996,0
217165.563,47.852,19.531,28.809,46.875,3.418,0
217165.567,40.039,29.785,31.250,38.574,16.113,0
217165.570,39.062,41.992,41.016,38.574,42.969,0
217165.574,39.551,40.527,38.574,37.598,32.227,0
217165.578,33.203,27.832,32.227,33.691,2.441,0
217165.582,38.086,24.902,33.203,33.203,8.789,0
217165.586,46.875,36.133,38.574,38.086,69.824,0
217165.590,42.480,34.668,32.227,39.551,67.871,0
217165.594,29.785,23.926,19.043,15.625,2.930,0
217165.598,22.949,21.973,4.883,7.812,25.391,0
217165.602,28.320,20.996,8.301,30.762,56.152,0
217165.606,41.016,30.273,27.832,45.898,31.738,0
217165.610,36.133,39.551,39.062,43.945,16.602,0
217165.613,30.762,35.645,41.992,37.598,40.039,0
217165.617,31.738,28.809,30.762,34.180,59.082,0
217165.621,26.367,31.738,26.367,30.762,37.109,0
217165.625,25.391,29.297,36.133,36.621,26.855,0
217165.629,28.320,28.320,43.457,39.062,18.555,0
217165.633,35.645,36.621,40.039,37.598,4.395,0
217165.637,35.156,34.180,31.738,29.297,19.043,0
217165.641,33.203,31.738,22.461,30.762,56.641,0
217165.645,38.086,32.227,22.461,47.852,69.336,0
217165.649,41.016,34.180,22.461,41.504,40.527,0
217165.652,37.109,34.180,26.367,29.785,25.879,0
217165.656,35.156,33.691,41.992,29.785,47.363,0
217165.660,29.785,27.832,43.945,23.438,37.109,0
217165.664,27.832,29.297,41.992,24.902,28.320,0
217165.668,31.250,29.785,34.180,28.320,37.109,0
217165.672,29.785,22.461,25.391,35.156,32.227,0
217165.676,33.691,26.367,24.902,47.363,34.668,0
217165.680,29.785,27.832,24.414,37.109,73.242,0
217165.684,32.715,37.109,31.738,34.180,79.102,0
217165.688,35.645,41.016,31.738,40.039,44.922,0
217165.692,27.344,29.785,26.855,32.227,48.828,0
217165.695,35.645,28.809,34.668,33.691,53.711,0
217165.699,39.062,32.715,36.133,33.203,32.715,0
217165.703,24.414,29.785,32.715,20.020,20.996,0
217165.707,20.508,27.832,34.668,21.973,25.391,0
217165.711,28.320,29.785,40.039,32.715,28.320,0
217165.715,31.250,34.180,30.273,41.016,24.414,0
217165.719,37.109,26.855,25.879,49.316,37.598,0
217165.723,33.203,13.184,26.367,41.504,43.945,0
217165.727,26.367,19.531,27.832,32.227,16.602,0
217165.731,33.691,36.133,30.273,33.203,-6.836,0
217165.735,37.109,41.992,35.156,35.156,12.695,0
217165.738,30.273,39.551,35.645,33.691,3.906,0
217165.742,26.855,37.598,25.879,22.461,-7.324,0
217165.746,31.250,35.156,28.809,19.043,-9.766,0
217165.750,42.969,29.785,31.250,40.039,-7.812,0
217165.754,42.480,29.785,29.785,37.109,33.203,0
217165.758,28.320,30.273,36.133,18.555,10.254,0
217165.762,22.461,22.949,36.621,20.996,-4.395,0
217165.766,21.484,20.996,35.645,20.996,47.852,0
217165.770,18.066,19.043,30.762,11.230,23.926,0
217165.774,20.508,23.438,28.320,13.184,-16.602,0
217165.777,22.949,33.691,29.297,19.043,-0.977,0
217165.781,35.645,34.668,29.297,36.133,17.090,0
217165.785,55.176,34.180,33.203,52.734,32.227,0
217165.789,56.152,36.621,29.297,41.016,7.324,0
217165.793,41.016,24.414,13.672,34.668,35.645,0
217165.797,36.621,22.461,20.020,39.062,69.336,0
217165.801,39.062,27.344,37.598,35.645,50.293,0
217165.805,30.762,20.996,32.715,32.227,37.109,0
217165.809,31.250,21.484,36.621,41.016,34.180,0
217165.813,31.250,18.555,33.203,44.922,39.062,0
217165.817,24.414,16.113,29.297,38.086,34.668,0
217165.820,28.320,19.531,41.504,41.016,20.996,0
217165.824,35.156,31.250,38.574,49.316,39.062,0
217165.828,39.062,37.598,26.855,52.734,61.035,0
217165.832,38.574,27.832,27.344,42.969,26.855,0
217165.836,37.598,22.949,34.180,37.109,38.574,2
217165.840,41.504,27.832,40.039,44.434,78.613,0
217165.844,39.062,25.879,40.527,41.016,40.039,0
217165.848,42.480,26.855,34.668,41.504,12.695,0
217165.852,40.039,28.320,22.949,51.758,14.160,0
217165.856,35.645,31.250,20.996,44.434,10.254,0
217165.860,35.645,36.621,34.180,33.203,5.859,0
217165.863,31.250,35.156,38.574,27.344,23.926,0
217165.867,25.391,26.367,32.227,22.949,8.789,0
217165.871,18.555,16.113,31.738,18.555,8.301,0
217165.875,23.926,23.926,34.180,20.020,23.438,0
217165.879,26.855,26.855,26.367,20.020,-10.742,0
217165.883,26.855,23.438,28.809,21.484,4.395,0
217165.887,28.320,26.367,38.574,31.738,51.758,0
217165.891,38.086,31.738,48.828,45.410,49.805,0
217165.895,42.969,23.926,39.551,47.363,38.574,0
217165.899,31.738,20.020,21.484,36.133,64.453,0
217165.902,24.902,31.738,29.785,32.715,71.289,0
217165.906,22.949,31.738,28.320,30.273,42.969,0
217165.910,27.344,24.414,21.973,23.926,87.891,0
217165.914,28.809,21.484,18.555,24.902,96.191,0
217165.918,32.715,28.809,23.438,24.902,67.871,0
217165.922,35.645,26.367,36.133,24.902,13.184,0
217165.926,37.598,22.949,41.016,35.645,1.465,0
217165.930,43.457,33.203,43.457,40.039,34.180,0
217165.934,40.527,28.320,45.898,33.691,38.574,0
217165.938,42.480,23.926,41.504,37.109,41.992,0
217165.942,48.828,24.414,41.992,41.504,32.715,0
217165.945,42.480,20.020,38.574,38.574,37.109,0
217165.949,35.156,19.531,18.066,32.715,20.020,0
217165.953,31.738,27.832,15.625,29.297,18.555,0
217165.957,31.738,31.250,22.461,26.855,25.879,0
217165.961,41.992,29.297,24.414,26.367,8.301,0
217165.965,40.039,34.668,37.598,21.973,23.926,0
217165.969,38.086,37.109,31.250,25.391,39.062,0
217165.973,52.246,39.551,24.414,42.480,25.391,0
217165.977,65.430,46.875,52.734,54.199,18.066,0
217165.981,62.500,43.457,65.918,54.688,-15.137,0
217165.985,57.129,41.504,57.129,53.223,10.742,0
217165.988,53.711,34.668,42.480,59.570,63.477,0
217165.992,47.363,19.043,34.668,61.523,63.477,0
217165.996,48.828,23.438,34.668,48.828,68.848,0
217166.000,47.852,36.133,31.250,41.504,67.871,0
217166.004,43.457,41.016,18.066,44.922,61.035,0
217166.008,43.457,36.133,12.695,47.852,58.594,0
